"id","profit","cost","reqs","stks"
"291","728.0","136.0","01100010001000101011001110000000100001000010000000000000100000000010000010100100000000000000100000101001000000000000000110100000000001000000","0001110100000000010000000000000000000100001000000001000000000101010010100010010100101101011000010100"
"292","720.0","135.0","01100010001000101011001110000000000001000000000001000000100000000010000110100100000000000000100000101001000000000000000100100000000001000000","0001110100100000010000000000000000000100001000000001000000000111010010100010010100101101000000010100"
"293","716.0","132.0","01100010001000101011001100000000100001000010000001000000000000000010000010100100000000000000100000101001000000000000000110100000000001000000","0001110100100000010000000000000000000100001000000001000000000001010010100010010100101101011000010100"
"294","711.0","131.0","01100010001000101011001100000000100001000010000000000000000000000010000110100100000000000000100000101001000000000000000110100000000001000000","0001110100000000010000000000000000000100001000000001000000000011010010100010010100101101011000010100"
"295","698.0","130.0","01100010001000101011000100000000100001000010000000000000000000000010000110100100000000000000100000001001000000000000100110100000000001000000","0001110100000000010000000000000000000100001000100001000000000011010010000010010100101101011000010100"
"296","697.0","129.0","01100010001000101011001110000000000001000000000001000000100000000010000010100100000000000000100000101001000000000000000100100000000001000000","0001110100100000010000000000000000000100001000000001000000000101010010100010010100101101000000010100"
"297","692.0","128.0","01100010001000101011001110000000000001000000000000000000100000000010000110100100000000000000100000101001000000000000000100100000000001000000","0001110100000000010000000000000000000100001000000001000000000111010010100010010100101101000000010100"
"298","688.0","125.0","01100010001000101011001100000000100001000010000000000000000000000010000010100100000000000000100000101001000000000000000110100000000001000000","0001110100000000010000000000000000000100001000000001000000000001010010100010010100101101011000010100"
"299","680.0","124.0","01100010001000101011001100000000000001000000000000000000000000000010000110100100000000000000100000101001000000000000100100100000000001000000","0001110100000000010000000000000000000100001000100001000000000011010010100010010100101101000000010100"
"300","673.0","123.0","01100010001000101010001100000000000001000000000001000000000000000010000110100100000000000000100000101001000000000000100100000000000001000000","0001110100100000010000000000000000000100001000100001000000000011010000100010010100101101000000010100"
"301","669.0","122.0","01100010001000101011001110000000000001000000000000000000100000000010000010100100000000000000100000101001000000000000000100100000000001000000","0001110100000000010000000000000000000100001000000001000000000101010010100010010100101101000000010100"
"302","662.0","121.0","01100010001000101010001110000000000001000000000000000000100000000010000010100100000000000000100000101001000000000000100100000000000001000000","0001110100000000010000000000000000000100001000100001000000000101010000100010010100101101000000010100"
"303","657.0","118.0","01100010001000101011001100000000000001000000000001000000000000000010000010100100000000000000100000101001000000000000000100100000000001000000","0001110100100000010000000000000000000100001000000001000000000001010010100010010100101101000000010100"
"304","652.0","117.0","01100010001000101011001100000000000001000000000000000000000000000010000110100100000000000000100000101001000000000000000100100000000001000000","0001110100000000010000000000000000000100001000000001000000000011010010100010010100101101000000010100"
"305","645.0","116.0","01100010001000101010001100000000000001000000000000000000000000000010000110100100000000000000100000101001000000000000100100000000000001000000","0001110100000000010000000000000000000100001000100001000000000011010000100010010100101101000000010100"
"306","634.0","114.0","01100010001000101010001110000000000001000000000000000000100000000010000010100100000000000000100000101001000000000000000100000000000001000000","0001110100000000010000000000000000000100001000000001000000000101010000100010010100101101000000010100"
"307","629.0","111.0","01100010001000101011001100000000000001000000000000000000000000000010000010100100000000000000100000101001000000000000000100100000000001000000","0001110100000000010000000000000000000100001000000001000000000001010010100010010100101101000000010100"
"308","622.0","110.0","01100010001000101010001100000000000001000000000001000000000000000010000010100100000000000000100000101001000000000000000100000000000001000000","0001110100100000010000000000000000000100001000000001000000000001010000100010010100101101000000010100"
"309","617.0","109.0","01100010001000101010001100000000000001000000000000000000000000000010000110100100000000000000100000101001000000000000000100000000000001000000","0001110100000000010000000000000000000100001000000001000000000011010000100010010100101101000000010100"
"310","604.0","108.0","01100010001000101010000100000000000001000000000000000000000000000010000110100100000000000000100000001001000000000000100100000000000001000000","0001110100000000010000000000000000000100001000100001000000000011010000000010010100101101000000010100"
"311","594.0","103.0","01100010001000101010001100000000000001000000000000000000000000000010000010100100000000000000100000101001000000000000000100000000000001000000","0001110100000000010000000000000000000100001000000001000000000001010000100010010100101101000000010100"
"312","581.0","102.0","01100010001000101010000100000000000001000000000001000000000000000010000010100100000000000000100000001001000000000000000100000000000001000000","0001110100100000010000000000000000000100001000000001000000000001010000000010010100101101000000010100"
"313","576.0","101.0","01100010001000101010000100000000000001000000000000000000000000000010000110100100000000000000100000001001000000000000000100000000000001000000","0001110100000000010000000000000000000100001000000001000000000011010000000010010100101101000000010100"
"314","563.0","100.0","01000000001000101001001100000000000001000000000000000000000000000010000110100100000000000000100000101001000000000000000000100000000001000000","0001100100000000010000000000000000000100001000000001000000000011000010100010010100101001000000010100"
"315","557.0","96.0","01100010001000101010001100000000000001000000000000000000000000000000000010100100000000000000100000101001000000000000000100000000000001000000","0001110100000000010000000000000000000100001000000001000000000001010000100000010100101101000000010100"
"316","553.0","95.0","01100010001000101010000100000000000001000000000000000000000000000010000010100100000000000000100000001001000000000000000100000000000001000000","0001110100000000010000000000000000000100001000000001000000000001010000000010010100101101000000010100"
"317","540.0","94.0","01000000001000101001001100000000000001000000000000000000000000000010000010100100000000000000100000101001000000000000000000100000000001000000","0001100100000000010000000000000000000100001000000001000000000001000010100010010100101001000000010100"
"318","533.0","93.0","01000000001000101000001100000000000001000000000001000000000000000010000010100100000000000000100000101001000000000000000000000000000001000000","0001100100100000010000000000000000000100001000000001000000000001000000100010010100101001000000010100"
"319","528.0","92.0","01000000001000101000001100000000000001000000000000000000000000000010000110100100000000000000100000101001000000000000000000000000000001000000","0001100100000000010000000000000000000100001000000001000000000011000000100010010100101001000000010100"
"320","516.0","88.0","01100010001000101010000100000000000001000000000000000000000000000000000010100100000000000000100000001001000000000000000100000000000001000000","0001110100000000010000000000000000000100001000000001000000000001010000000000010100101101000000010100"
"321","505.0","86.0","01000000001000101000001100000000000001000000000000000000000000000010000010100100000000000000100000101001000000000000000000000000000001000000","0001100100000000010000000000000000000100001000000001000000000001000000100010010100101001000000010100"
"322","492.0","85.0","01000000001000101000000100000000000001000000000001000000000000000010000010100100000000000000100000001001000000000000000000000000000001000000","0001100100100000010000000000000000000100001000000001000000000001000000000010010100101001000000010100"
"323","487.0","84.0","01000000001000101000000100000000000001000000000000000000000000000010000110100100000000000000100000001001000000000000000000000000000001000000","0001100100000000010000000000000000000100001000000001000000000011000000000010010100101001000000010100"
"324","476.0","83.0","01100010001000101010001100000000000000000000000000000000000000000000000010100100000000000000100000101000000000000000000100000000000001000000","0000110100000000010000000000000000000100001000000001000000000001010000100000010000101101000000000100"
"325","472.0","82.0","01100010001000101010000100000000000000000000000000000000000000000010000010100100000000000000100000001000000000000000000100000000000001000000","0000110100000000010000000000000000000100001000000001000000000001010000000010010000101101000000000100"
"326","468.0","79.0","01000000001000101000001100000000000001000000000000000000000000000000000010100100000000000000100000101001000000000000000000000000000001000000","0001100100000000010000000000000000000100001000000001000000000001000000100000010100101001000000010100"
"327","464.0","78.0","01000000001000101000000100000000000001000000000000000000000000000010000010100100000000000000100000001001000000000000000000000000000001000000","0001100100000000010000000000000000000100001000000001000000000001000000000010010100101001000000010100"
"328","452.0","77.0","01000000001000100000001100000000000000000000000000000000000000000010000010100100000000000000100000101000000000000000100000000000000001000000","0000100100000000010000000000000000000100001000100001000000000001000000100010010000101001000000000100"
"329","447.0","76.0","01000000001000100000001100000000000000000000000000000000000000000010000110100100000000000000100000101000000000000000000000000000000001000000","0000100100000000010000000000000000000100001000000001000000000011000000100010010000101001000000000100"
"330","433.0","73.0","01000000001000100001001100000000000000000000000000000000000000000010000010000100000000000000100000101000000000000000000000100000000001000000","0000100000000000010000000000000000000100001000000001000000000001000010100010010000101001000000000100"
"331","427.0","71.0","01000000001000101000000100000000000001000000000000000000000000000000000010100100000000000000100000001001000000000000000000000000000001000000","0001100100000000010000000000000000000100001000000001000000000001000000000000010100101001000000010100"
"332","424.0","70.0","01000000001000100000001100000000000000000000000000000000000000000010000010100100000000000000100000101000000000000000000000000000000001000000","0000100100000000010000000000000000000100001000000001000000000001000000100010010000101001000000000100"
"333","411.0","69.0","01000000001000100000000100000000000000000000000000000000000000000010000010100100000000000000100000001000000000000000100000000000000001000000","0000100100000000010000000000000000000100001000100001000000000001000000000010010000101001000000000100"
"334","406.0","68.0","01000000001000100000000100000000000000000000000000000000000000000010000110100100000000000000100000001000000000000000000000000000000001000000","0000100100000000010000000000000000000100001000000001000000000011000000000010010000101001000000000100"
"335","403.0","67.0","01000000000000100001001100000000000000000000000000000000000000000010000010100100000000000000100000100000000000000000000000100000000001000000","0000100100000000010000000000000000000100001000000001000000000001000010100010010000100001000000000000"
"336","398.0","65.0","01000000001000100000001100000000000000000000000000000000000000000010000010000100000000000000100000101000000000000000000000000000000001000000","0000100000000000010000000000000000000100001000000001000000000001000000100010010000101001000000000100"
"337","387.0","63.0","01000000001000100000001100000000000000000000000000000000000000000000000010100100000000000000100000101000000000000000000000000000000001000000","0000100100000000010000000000000000000100001000000001000000000001000000100000010000101001000000000100"
"338","383.0","62.0","01000000001000100000000100000000000000000000000000000000000000000010000010100100000000000000100000001000000000000000000000000000000001000000","0000100100000000010000000000000000000100001000000001000000000001000000000010010000101001000000000100"
"339","372.0","61.0","01000000000000100001001100000000000000000000000000000000000000000010000010100000000000000000100000100000000000000000000000100000000001000000","0000100100000000000000000000000000000100001000000001000000000001000010100010010000100001000000000000"
"340","368.0","59.0","01000000000000100000001100000000000000000000000000000000000000000010000010100100000000000000100000100000000000000000000000000000000001000000","0000100100000000010000000000000000000100001000000001000000000001000000100010010000100001000000000000"
"341","361.0","58.0","01000000001000100000001100000000000000000000000000000000000000000000000010000100000000000000100000101000000000000000000000000000000001000000","0000100000000000010000000000000000000100001000000001000000000001000000100000010000101001000000000100"
"342","357.0","57.0","01000000001000100000000100000000000000000000000000000000000000000010000010000100000000000000100000001000000000000000000000000000000001000000","0000100000000000010000000000000000000100001000000001000000000001000000000010010000101001000000000100"
"343","346.0","55.0","01000000001000100000000100000000000000000000000000000000000000000000000010100100000000000000100000001000000000000000000000000000000001000000","0000100100000000010000000000000000000100001000000001000000000001000000000000010000101001000000000100"
"344","342.0","54.0","01000000000000100000001100000000000000000000000000000000000000000010000010000100000000000000100000100000000000000000000000000000000001000000","0000100000000000010000000000000000000100001000000001000000000001000000100010010000100001000000000000"
"345","337.0","53.0","01000000000000100000001100000000000000000000000000000000000000000010000010100000000000000000100000100000000000000000000000000000000001000000","0000100100000000000000000000000000000100001000000001000000000001000000100010010000100001000000000000"
"346","331.0","52.0","01000000000000100000001100000000000000000000000000000000000000000000000010100100000000000000100000100000000000000000000000000000000001000000","0000100100000000010000000000000000000100001000000001000000000001000000100000010000100001000000000000"
"347","327.0","51.0","01000000000000100000000100000000000000000000000000000000000000000010000010100100000000000000100000000000000000000000000000000000000001000000","0000100100000000010000000000000000000100001000000001000000000001000000000010010000100001000000000000"
"348","320.0","50.0","01000000001000100000000100000000000000000000000000000000000000000000000010000100000000000000100000001000000000000000000000000000000001000000","0000100000000000010000000000000000000100001000000001000000000001000000000000010000101001000000000100"
"349","318.0","49.0","01000000000000100000001100000000000000000000000000000000000000000010000010100100000000000000100000100000000000000000000000000000000000000000","0000100100000000010000000000000000000100001000000001000000000000000000100010010000100000000000000000"
"350","311.0","48.0","01000000000000100000001100000000000000000000000000000000000000000010000010000000000000000000100000100000000000000000000000000000000001000000","0000100000000000000000000000000000000100001000000001000000000001000000100010010000100001000000000000"
"351","305.0","47.0","01000000000000100000001100000000000000000000000000000000000000000000000010000100000000000000100000100000000000000000000000000000000001000000","0000100000000000010000000000000000000100001000000001000000000001000000100000010000100001000000000000"
"352","301.0","46.0","01000000000000100000000100000000000000000000000000000000000000000010000010000100000000000000100000000000000000000000000000000000000001000000","0000100000000000010000000000000000000100001000000001000000000001000000000010010000100001000000000000"
"353","296.0","45.0","01000000000000100000000100000000000000000000000000000000000000000010000010100000000000000000100000000000000000000000000000000000000001000000","0000100100000000000000000000000000000100001000000001000000000001000000000010010000100001000000000000"
"354","292.0","44.0","01000000000000100000001100000000000000000000000000000000000000000010000010000100000000000000100000100000000000000000000000000000000000000000","0000100000000000010000000000000000000100001000000001000000000000000000100010010000100000000000000000"
"355","287.0","43.0","01000000000000100000001100000000000000000000000000000000000000000010000010100000000000000000100000100000000000000000000000000000000000000000","0000100100000000000000000000000000000100001000000001000000000000000000100010010000100000000000000000"
"356","281.0","42.0","01000000000000100000001100000000000000000000000000000000000000000000000010100100000000000000100000100000000000000000000000000000000000000000","0000100100000000010000000000000000000100001000000001000000000000000000100000010000100000000000000000"
"357","277.0","41.0","01000000000000100000000100000000000000000000000000000000000000000010000010100100000000000000100000000000000000000000000000000000000000000000","0000100100000000010000000000000000000100001000000001000000000000000000000010010000100000000000000000"
"358","270.0","40.0","01000000000000100000000100000000000000000000000000000000000000000010000010000000000000000000100000000000000000000000000000000000000001000000","0000100000000000000000000000000000000100001000000001000000000001000000000010010000100001000000000000"
"359","264.0","39.0","01000000000000100000000100000000000000000000000000000000000000000000000010000100000000000000100000000000000000000000000000000000000001000000","0000100000000000010000000000000000000100001000000001000000000001000000000000010000100001000000000000"
"360","261.0","38.0","01000000000000100000001100000000000000000000000000000000000000000010000010000000000000000000100000100000000000000000000000000000000000000000","0000100000000000000000000000000000000100001000000001000000000000000000100010010000100000000000000000"
"361","255.0","37.0","01000000000000100000001100000000000000000000000000000000000000000000000010000100000000000000100000100000000000000000000000000000000000000000","0000100000000000010000000000000000000100001000000001000000000000000000100000010000100000000000000000"
"362","251.0","36.0","01000000000000100000000100000000000000000000000000000000000000000010000010000100000000000000100000000000000000000000000000000000000000000000","0000100000000000010000000000000000000100001000000001000000000000000000000010010000100000000000000000"
"363","246.0","35.0","01000000000000100000000100000000000000000000000000000000000000000010000010100000000000000000100000000000000000000000000000000000000000000000","0000100100000000000000000000000000000100001000000001000000000000000000000010010000100000000000000000"
"364","240.0","34.0","01000000000000100000000100000000000000000000000000000000000000000000000010100100000000000000100000000000000000000000000000000000000000000000","0000100100000000010000000000000000000100001000000001000000000000000000000000010000100000000000000000"
"365","233.0","33.0","01000000000000100000000100000000000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000001000000","0000100000000000000000000000000000000100001000000001000000000001000000000000010000100001000000000000"
"366","224.0","31.0","01000000000000100000001100000000000000000000000000000000000000000000000010000000000000000000100000100000000000000000000000000000000000000000","0000100000000000000000000000000000000100001000000001000000000000000000100000010000100000000000000000"
"367","220.0","30.0","01000000000000100000000100000000000000000000000000000000000000000010000010000000000000000000100000000000000000000000000000000000000000000000","0000100000000000000000000000000000000100001000000001000000000000000000000010010000100000000000000000"
"368","214.0","29.0","01000000000000100000000100000000000000000000000000000000000000000000000010000100000000000000100000000000000000000000000000000000000000000000","0000100000000000010000000000000000000100001000000001000000000000000000000000010000100000000000000000"
"369","209.0","28.0","01000000000000100000000100000000000000000000000000000000000000000000000010100000000000000000100000000000000000000000000000000000000000000000","0000100100000000000000000000000000000100001000000001000000000000000000000000010000100000000000000000"
"370","197.0","27.0","01000000000000100000000000000000000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000001000000","0000100000000000000000000000000000000100000000000001000000000001000000000000010000100001000000000000"
"371","188.0","25.0","01000000000000100000001000000000000000000000000000000000000000000000000010000000000000000000100000100000000000000000000000000000000000000000","0000100000000000000000000000000000000100000000000001000000000000000000100000010000100000000000000000"
"372","183.0","23.0","01000000000000100000000100000000000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000","0000100000000000000000000000000000000100001000000001000000000000000000000000010000100000000000000000"
"373","160.0","22.0","01000000000000000000000100000000000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000","0000100000000000000000000000000000000000001000000001000000000000000000000000010000100000000000000000"
"374","147.0","17.0","01000000000000100000000000000000000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000","0000100000000000000000000000000000000100000000000001000000000000000000000000010000100000000000000000"
"375","124.0","16.0","01000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000","0000100000000000000000000000000000000000000000000001000000000000000000000000010000100000000000000000"
"376","114.0","15.0","01000000000000100000000100000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000100001000000000000000000000000000000000010000100000000000000000"
"377","100.0","14.0","01000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000","0000000000000000000000000000000000000100000000000000000000000001000000000000010000000001000000000000"
"378","91.0","12.0","01000000000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000","0000000000000000000000000000000000000100000000000000000000000000000000100000010000000000000000000000"
"379","86.0","10.0","01000000000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000100001000000000000000000000000000000000010000000000000000000000"
"380","78.0","9.0","01000000000000100000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000100000000000000000000000000000000000000010000100000000000000000"
"381","59.0","7.0","00000000000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000100001000000000000000000000000000000000000000000000000000000000"
"382","50.0","4.0","01000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000100000000000000000000000000000000000000010000000000000000000000"
"383","27.0","3.0","01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000"
"384","23.0","1.0","00000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000"
"385","0.0","0.0","00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
